hours,siteId,sum
3,50010610002002,65
3,50010610009085,65
3,50011710000078,65
3,50010810000167,65
3,50010510000051,65
3,50010610009101,64
3,50011210000084,64
3,50015310000064,64
3,50023710000025,64
3,50011310000164,64
3,50011710000177,64
3,50010510000198,64
3,50010710001010,64
3,50011810000200,64
3,50011210000015,64
3,50011210000074,64
3,50010310000310,64
3,50010710000325,64
3,50010710001029,63
3,50010710000147,63
3,50010510000121,63
3,50010310000188,63
3,50011210000061,63
3,50011210000293,63
3,50011210000280,63
3,50015310000043,63
3,50011210000241,63
3,50010710000142,63
3,50015310000061,63
3,50010910000129,63
3,50010610009014,63
3,50010610009067,63
3,50011810000035,63
3,50010610009056,63
3,50011210000108,63
3,50010910000162,63
3,50010710000112,63
3,50010910000194,63
3,50010710000305,63
3,50010310000129,62
3,50010610009103,62
3,50011710000122,62
3,50010710000138,62
3,50010710000310,62
3,50010710000103,62
3,50011510000034,62
3,50010710000149,62
3,50015310000067,62
3,50015310000055,62
3,50022710000008,62
3,50010710000292,62
3,50010610009004,62
3,50010810000072,62
3,50010710000034,62
3,50010810000181,62
3,50015310000038,62
3,50015310000046,62
3,50011210000299,62
3,50010510000111,62
3,50011210000099,62
3,50010310000281,61
3,50011210000114,61
3,50010510000112,61
3,50010610001017,61
3,50010710000304,61
3,50011210000029,61
3,50010710000107,61
3,50011310000136,61
3,50010510000157,61
3,50011610000200,61
3,50011310000058,61
3,50010710000332,61
3,50011210000160,61
3,50011210000213,60
3,50011810000190,60
3,50011210000034,60
3,50010810000147,60
3,50022410000085,60
3,50015310000073,60
3,50010910000104,60
3,50010810000066,60
3,50011210000071,60
3,50010510000183,60
3,50010610009116,60
3,50010810000200,60
3,50010610009046,60
3,50022710000012,60
3,50010610009106,60
3,50010910000034,60
3,50011810000102,60
3,50010710000171,60
3,50010810000060,60
3,50011310000015,60
3,50011310000183,60
3,50011310000040,60
3,50011210000132,59
3,50010410000055,59
3,50011210000283,59
3,50010510000012,59
3,50011810000031,59
3,50011210000195,59
3,50010810000079,59
3,50011210000126,59
3,50011310000168,59
3,50010310000289,59
3,50010510000045,59
3,50010610009074,59
3,50011810000167,59
3,50011210000097,59
3,50010610009098,59
3,50015310000003,59
3,50010710001056,59
3,50010510000195,59
3,50011310000025,59
3,50010710000283,58
3,50010910000014,58
3,50010310000298,58
3,50011210000109,58
3,50015310000039,58
3,50010410000061,58
3,50023610000013,58
3,50011810000061,58
3,50011210000214,58
3,50010810000149,58
3,50010710000140,58
3,50010310000302,58
3,50011210000228,58
3,50010510000172,58
3,50010710000354,58
3,50024110000119,58
3,50022710000105,58
3,50010710001021,58
3,50011310000176,58
3,50010710000357,58
3,50010710000108,58
3,50011210000220,58
3,50015310000058,58
3,50010510000040,58
3,50010710000157,58
3,50022310000082,58
3,50010810000054,58
3,50011210000003,58
3,50011810000008,58
3,50010710000144,58
3,50010410000069,58
3,50010910000016,57
3,50010610006012,57
3,50011210000255,57
3,50022710000071,57
3,50010810000134,57
3,50010710001020,57
3,50011610000152,57
3,50011810000128,57
3,50011610000155,57
3,50010110000201,57
3,50010710000345,57
3,50010710000235,57
3,50010810000143,57
3,50010610002093,57
3,50010710000173,57
3,50010310000303,57
3,50022710000013,57
3,50011210000141,57
3,50011210000171,57
3,50010610007004,57
3,50010610008002,57
3,50011210000100,57
3,50010710000237,57
3,50010710000313,56
3,50010910000195,56
3,50010910000063,56
3,50010810000176,56
3,50010710000333,56
3,50011610000048,56
3,50010810000105,56
3,50011210000229,56
3,50010610009112,56
3,50011210000262,56
3,50010510000065,56
3,50010610009028,56
3,50010710000166,56
3,50010810000155,56
3,50010610009076,56
3,50010710001036,56
3,50010810000174,56
3,50022210000039,56
3,50011810000052,56
3,50010510000130,56
3,50011310000185,56
3,50010610007009,56
3,50022410000002,56
3,50010610009003,56
3,50010810000160,56
3,50010610009109,56
3,50011710000063,56
3,50011210000278,55
3,50011210000227,55
3,50010610009128,55
3,50011210000209,55
3,50010310000239,55
3,50010710000040,55
3,50010810000162,55
3,50015310000026,55
3,50010810000075,55
3,50010710000330,55
3,50011810000041,55
3,50022710000076,55
3,50010610009115,55
3,50010910000065,55
3,50022610000029,55
3,50022610000076,55
3,50010310000163,55
3,50010610001018,55
3,50011710000081,55
3,50010610002022,55
3,50010610002011,55
3,50015310000007,55
3,50010510000039,54
3,50010610009080,54
3,50011310000050,54
3,50011210000223,54
3,50010710000206,54
3,50011710000068,54
3,50011510000090,54
3,50010510000092,54
3,50010310000136,54
3,50010510000169,54
3,50011210000127,54
3,50011210000196,54
3,50010910000134,54
3,50010710000298,54
3,50011210000041,54
3,50010310000195,54
3,50010710000342,54
3,50011210000200,54
3,50010610001009,54
3,50010610009075,54
3,50010710000143,54
3,50010810000063,53
3,50022710000002,53
3,50010510000114,53
3,50015310000079,53
3,50010410000011,53
3,50010310000099,53
3,50010710001045,53
3,50010710000145,53
3,50010610009005,53
3,50010510000071,53
3,50010610009117,53
3,50011610000015,53
3,50010310000055,53
3,50010710000129,53
3,50010710000174,53
3,50011210000087,53
3,50015310000063,53
3,50010510000163,53
3,50010610009132,53
3,50010610002017,52
3,50011810000027,52
3,50010410000064,52
3,50010810000100,52
3,50010610009126,52
3,50015310000080,52
3,50011310000182,52
3,50010710000065,52
3,50010710000280,52
3,50010410000049,52
3,50022210000040,52
3,50011210000013,52
3,50010710001030,52
3,50010410000053,52
3,50010710000364,52
3,50010310000305,52
3,50011810000004,52
3,50015310000031,52
3,50010310000020,51
3,50011210000230,51
3,50010710001062,51
3,50010410000076,51
3,50011410000047,51
3,50010610001005,51
3,50022510000032,51
3,50010810000028,51
3,50011210000266,51
3,50010610006019,51
3,50010710000356,51
3,50010210000085,51
3,50015310000076,51
3,50010810000094,51
3,50011710000136,51
3,50010510000164,51
3,50010310000176,51
3,50010810000115,50
3,50010710000337,50
3,50011610000091,50
3,50010910000053,50
3,50010710001038,50
3,50011310000181,50
3,50010410000032,50
3,50010510000044,50
3,50010510000177,50
3,50011210000045,50
3,50011210000123,50
3,50010310000278,50
3,50010710000335,50
3,50011510000050,50
3,50010910000087,50
3,50011210000031,50
3,50011110000007,50
3,50011810000191,50
3,50011210000208,50
3,50011610000112,50
3,50011810000103,50
3,50022610000087,50
3,50011810000140,49
3,50010710000340,49
3,50022710000092,49
3,50010910000179,49
3,50010610008012,49
3,50011210000301,49
3,50010810000062,49
3,50010610009031,49
3,50011310000175,49
3,50010810000144,49
3,50022610000078,49
3,50010710000306,49
3,50010510000062,49
3,50010810000091,49
3,50015310000086,49
3,50010510000110,49
3,50010510000067,49
3,50023610000073,49
3,50015310000066,49
3,50011110000005,49
3,50010710000084,49
3,50011310000007,49
3,50023310000005,49
3,50022710000122,49
3,50010210000059,49
3,50010610002032,48
3,50024110000097,48
3,50010510000160,48
3,50010610001002,48
3,50010510000125,48
3,50010710000193,48
3,50010910000146,48
3,50011210000282,48
3,50010410000042,48
3,50010810000190,48
3,50010710000150,48
3,50010610009078,48
3,50011610000062,48
3,50011810000023,48
3,50010610007012,48
3,50010710000180,48
3,50010710001039,48
3,50011310000152,48
3,50010610009082,48
3,50010610005020,48
3,50024110000005,48
3,50010610002091,48
3,50010610009092,48
3,50010510000200,48
3,50011610000212,48
3,50010710000315,48
3,50011310000071,48
3,50010810000166,48
3,50011310000073,48
3,50010510000123,47
3,50011710000139,47
3,50010810000163,47
3,50010710000098,47
3,50010810000201,47
3,50010610002003,47
3,50010310000034,47
3,50010210000032,47
3,50010910000005,47
3,50010610005001,47
3,50010610005007,47
3,50011310000103,47
3,50010810000030,47
3,50010610004003,47
3,50011010000045,47
3,50011210000181,47
3,50015310000033,47
3,50010710000057,47
3,50022710000110,47
3,50010310000054,47
3,50010910000182,47
3,50010310000102,47
3,50010710000076,47
3,50010810000137,47
3,50010710000221,47
3,50011210000248,47
3,50011510000117,47
3,50011210000089,47
3,50022610000072,46
3,50010310000300,46
3,50022610000075,46
3,50022610000006,46
3,50010310000029,46
3,50011710000006,46
3,50010110000239,46
3,50010710000074,46
3,50011210000106,46
3,50010110000235,46
3,50010510000087,46
3,50010710000228,46
3,50010810000005,46
3,50010810000045,46
3,50010610009073,46
3,50011310000115,46
3,50011210000135,46
3,50010510000034,46
3,50011210000150,46
3,50022410000014,45
3,50010710000036,45
3,50010610007011,45
3,50010710001083,45
3,50010610009091,45
3,50010710000309,45
3,50011810000079,45
3,50010510000099,45
3,50010410000067,45
3,50010610009120,45
3,50011810000171,45
3,50010910000105,45
3,50010210000056,45
3,50015310000008,45
3,50011210000291,45
3,50011310000177,45
3,50010810000050,45
3,50011310000029,45
3,50010810000085,45
3,50011310000139,45
3,50015310000085,45
3,50010510000128,45
3,50010310000012,45
3,50011310000122,44
3,50022510000063,44
3,50010710000322,44
3,50011210000025,44
3,50011310000024,44
3,50010510000186,44
3,50010810000140,44
3,50011310000114,44
3,50010210000048,44
3,50010610002070,44
3,50010710000220,44
3,50011510000077,44
3,50010710000188,44
3,50010510000084,44
3,50010810000086,44
3,50022210000065,44
3,50010710000141,44
3,50010310000282,44
3,50011310000049,44
3,50010610009125,44
3,50010510000151,44
3,50011710000124,44
3,50010810000165,44
3,50011210000147,44
3,50010510000056,43
3,50011210000090,43
3,50022710000036,43
3,50024110000086,43
3,50011310000054,43
3,50011210000139,43
3,50010810000068,43
3,50011510000004,43
3,50010510000002,43
3,50011610000142,43
3,50022710000102,43
3,50022710000017,43
3,50011610000018,43
3,50010310000288,43
3,50022310000072,43
3,50011310000166,43
3,50011210000258,43
3,50011310000065,43
3,50010710000222,43
3,50010810000193,43
3,50010810000125,43
3,50011810000104,43
3,50022610000015,43
3,50010810000104,43
3,50010710000195,43
3,50010510000033,42
3,50010910000155,42
3,50010710000320,42
3,50015310000035,42
3,50010510000072,42
3,50015310000013,42
3,50010810000153,42
3,50011610000027,42
3,50010110000178,42
3,50010610009032,42
3,50011310000057,42
3,50024110000099,42
3,50010510000006,42
3,50011210000133,42
3,50010210000091,42
3,50010710001051,42
3,50022410000057,42
3,50010710000161,42
3,50022210000079,42
3,50010510000141,42
3,50010710000316,42
3,50010810000121,42
3,50011510000011,42
3,50022210000101,42
3,50022210000013,42
3,50011810000117,41
3,50023610000044,41
3,50010910000166,41
3,50011710000131,41
3,50010310000215,41
3,50023310000036,41
3,50011210000023,41
3,50010810000089,41
3,50010810000189,41
3,50011810000012,41
3,50011910000039,41
3,50011210000212,41
3,50011310000162,41
3,50011210000112,41
3,50011310000055,41
3,50011610000086,41
3,50010610002049,41
3,50011810000142,41
3,50010510000005,41
3,50022610000080,41
3,50015310000034,41
3,50010910000107,41
3,50010610007010,41
3,50011610000156,41
3,50022410000100,41
3,50010810000151,41
3,50010710000019,41
3,50011310000156,41
3,50015310000009,41
3,50010710000291,41
3,50024110000089,41
3,50010310000043,41
3,50022610000073,41
3,50022510000005,40
3,50010310000074,40
3,50010710001040,40
3,50010510000105,40
3,50011510000043,40
3,50011310000127,40
3,50010710000346,40
3,50022310000034,40
3,50010310000024,40
3,50011310000163,40
3,50022210000114,40
3,50011810000151,40
3,50010610009129,40
3,50010210000095,40
3,50022610000053,40
3,50010710000189,40
3,50010810000098,40
3,50022710000073,40
3,50022710000004,40
3,50011310000068,40
3,50011210000014,40
3,50022610000077,40
3,50010610002094,40
3,50011710000071,40
3,50010510000054,40
3,50022610000012,40
3,50011210000254,40
3,50022210000116,40
3,50010710000113,40
3,50011310000056,39
3,50010810000002,39
3,50010510000107,39
3,50010510000192,39
3,50023310000022,39
3,50011210000199,39
3,50010710000201,39
3,50011610000193,39
3,50011510000009,39
3,50010710001048,39
3,50011210000047,39
3,50022810000038,39
3,50010510000080,39
3,50010710000122,39
3,50011710000084,39
3,50010610009010,39
3,50011210000260,39
3,50022710000055,39
3,50022210000030,39
3,50024310000021,39
3,50010310000292,39
3,50010910000017,39
3,50023010000062,39
3,50011210000304,39
3,50010110000251,39
3,50010610009068,39
3,50010710000334,39
3,50015310000062,39
3,50011710000095,39
3,50022510000092,39
3,50022410000067,38
3,50022410000082,38
3,50010910000021,38
3,50011510000101,38
3,50010710000301,38
3,50015310000078,38
3,50011110000004,38
3,50010710000042,38
3,50010710001068,38
3,50010610009058,38
3,50011610000166,38
3,50010710001035,38
3,50022710000119,38
3,50023410000046,38
3,50010610005014,38
3,50024210000103,38
3,50010710000047,38
3,50011810000198,38
3,50022710000120,38
3,50010910000009,38
3,50010910000115,38
3,50010510000193,38
3,50011510000115,38
3,50010810000192,38
3,50011310000085,38
3,50022210000105,38
3,50011710000044,38
3,50010710000347,38
3,50011710000038,38
3,50011310000042,38
3,50024010000050,38
3,50010510000113,38
3,50011610000204,38
3,50011210000244,37
3,50010210000087,37
3,50010710000318,37
3,50011310000119,37
3,50011910000043,37
3,50010610009015,37
3,50022410000028,37
3,50010610006020,37
3,50011610000058,37
3,50010510000016,37
3,50011810000063,37
3,50022510000048,37
3,50011910000035,37
3,50011810000093,37
3,50011210000285,37
3,50011310000089,37
3,50011610000005,37
3,50010710001063,37
3,50011210000165,37
3,50011710000180,37
3,50010610007008,37
3,50011710000158,37
3,50022210000115,37
3,50011210000298,37
3,50010710000362,37
3,50011710000093,37
3,50010710000294,36
3,50011610000116,36
3,50010710000039,36
3,50011310000083,36
3,50010610002007,36
3,50010410000072,36
3,50022710000014,36
3,50022610000036,36
3,50011410000006,36
3,50010810000015,36
3,50011210000036,36
3,50022210000112,36
3,50010810000180,36
3,50010610005019,36
3,50011010000043,36
3,50010710000300,36
3,50022610000002,36
3,50011210000245,36
3,50010710000266,36
3,50010110000209,36
3,50011810000062,36
3,50011210000055,36
3,50010610002004,36
3,50011210000052,36
3,50010410000040,36
3,50022510000093,36
3,50022310000031,36
3,50011210000030,36
3,50011310000173,36
3,50022210000060,36
3,50011810000026,36
3,50023610000019,36
3,50010410000052,35
3,50010610002013,35
3,50010910000080,35
3,50010410000010,35
3,50011210000059,35
3,50010310000217,35
3,50010210000084,35
3,50011710000056,35
3,50022210000117,35
3,50022510000028,35
3,50011610000170,35
3,50010310000144,35
3,50011310000018,35
3,50011210000026,35
3,50011810000030,35
3,50010610001008,35
3,50023810000004,35
3,50022510000020,35
3,50015310000010,35
3,50010110000216,35
3,50024110000021,35
3,50011710000003,35
3,50010810000122,35
3,50011310000006,35
3,50010810000027,35
3,50011210000279,35
3,50010810000049,35
3,50011510000107,35
3,50011110000006,34
3,50022710000040,34
3,50023410000050,34
3,50011710000187,34
3,50023310000019,34
3,50011610000046,34
3,50010410000038,34
3,50011310000038,34
3,50011610000025,34
3,50010710000260,34
3,50022710000007,34
3,50011610000189,34
3,50010510000116,34
3,50010910000031,34
3,50010610007014,34
3,50010610009041,34
3,50011710000070,34
3,50010710001016,34
3,50011810000051,34
3,50011710000179,34
3,50010810000044,34
3,50011210000252,34
3,50011310000062,34
3,50022710000028,34
3,50011310000086,34
3,50010610001007,34
3,50010710000041,34
3,50011810000192,34
3,50010310000306,34
3,50010610009002,34
3,50011510000111,34
3,50010710000312,34
3,50011310000079,34
3,50011510000074,34
3,50011310000070,34
3,50011210000129,34
3,50010910000198,34
3,50010710001082,34
3,50011210000307,34
3,50011610000160,34
3,50010310000185,34
3,50010210000018,34
3,50011310000091,34
3,50022710000090,34
3,50011210000215,34
3,50023010000029,34
3,50011610000034,33
3,50022510000051,33
3,50010710001047,33
3,50022610000017,33
3,50010910000059,33
3,50011510000003,33
3,50010310000162,33
3,50011710000182,33
3,50010810000109,33
3,50022710000045,33
3,50010610008004,33
3,50010810000017,33
3,50022610000013,33
3,50011210000184,33
3,50011610000111,33
3,50010810000026,33
3,50011610000009,33
3,50011910000042,33
3,50011610000087,33
3,50010910000067,33
3,50010810000101,33
3,50010310000280,33
3,50011810000033,33
3,50024010000023,33
3,50010210000051,33
3,50022410000071,33
3,50023110000068,33
3,50010610009021,33
3,50015310000054,33
3,50010110000196,33
3,50010810000108,33
3,50011210000113,33
3,50023210000014,33
3,50022710000054,33
3,50011710000045,33
3,50010510000184,33
3,50022710000034,33
3,50010810000076,33
3,50011810000179,33
3,50010810000033,33
3,50022410000024,33
3,50011910000055,33
3,50011210000309,33
3,50010910000028,33
3,50022710000053,33
3,50022210000016,32
3,50022610000079,32
3,50011410000070,32
3,50011610000082,32
3,50011710000176,32
3,50010710000091,32
3,50010810000158,32
3,50010910000136,32
3,50024310000044,32
3,50011510000035,32
3,50010610009050,32
3,50022510000007,32
3,50011710000053,32
3,50010710000154,32
3,50011010000047,32
3,50022510000070,32
3,50022610000082,32
3,50010610009121,32
3,50023610000077,32
3,50022810000053,32
3,50010110000247,32
3,50011310000036,32
3,50011810000081,32
3,50022510000016,32
3,50010710000328,32
3,50010710000162,32
3,50011510000017,32
3,50011210000305,32
3,50011010000048,32
3,50022510000013,32
3,50010510000194,31
3,50022210000087,31
3,50010810000107,31
3,50010710001102,31
3,50011710000099,31
3,50010610005018,31
3,50023010000067,31
3,50011610000209,31
3,50010210000014,31
3,50022710000044,31
3,50010510000185,31
3,50010610009027,31
3,50011810000199,31
3,50011210000182,31
3,50011810000116,31
3,50023310000095,31
3,50011710000188,31
3,50011710000156,31
3,50010610007013,31
3,50011710000007,31
3,50010710000068,31
3,50011410000042,31
3,50011910000017,31
3,50022710000037,31
3,50023610000036,31
3,50011210000039,31
3,50011310000080,31
3,50022410000030,31
3,50010210000098,31
3,50011310000098,31
3,50010510000202,31
3,50022710000065,31
3,50010510000174,31
3,50022710000094,31
3,50010610009133,31
3,50010810000029,31
3,50010510000052,31
3,50010210000026,30
3,50010810000164,30
3,50010910000139,30
3,50011810000044,30
3,50022810000015,30
3,50011010000040,30
3,50010210000075,30
3,50022710000101,30
3,50010710000134,30
3,50023110000035,30
3,50010710000099,30
3,50011210000008,30
3,50010610009087,30
3,50011210000111,30
3,50023110000064,30
3,50011810000055,30
3,50022710000113,30
3,50022610000083,30
3,50022310000016,30
3,50010710000139,30
3,50011610000182,30
3,50011310000100,30
3,50023210000035,30
3,50024110000078,30
3,50010110000255,30
3,50023110000072,30
3,50010510000038,30
3,50011810000193,30
3,50011310000158,30
3,50010710001104,30
3,50011810000174,30
3,50024110000042,30
3,50022510000014,30
3,50011610000121,30
3,50010810000059,30
3,50022610000001,30
3,50011210000110,30
3,50022910001003,30
3,50023610000014,30
3,50022710000087,29
3,50010710000093,29
3,50023210000037,29
3,50022710000067,29
3,50010510000037,29
3,50011710000172,29
3,50024010000024,29
3,50022810000011,29
3,50022610000046,29
3,50010110000154,29
3,50010810000001,29
3,50011210000154,29
3,50011910000034,29
3,50015310000004,29
3,50022510000091,29
3,50010310000214,29
3,50022210000104,29
3,50022410000074,29
3,50011810000178,29
3,50023310000074,29
3,50010610009057,29
3,50022310000024,29
3,50010610009119,29
3,50011910000029,29
3,50022410000010,29
3,50010710000114,29
3,50011810000139,29
3,50011610000188,29
3,50011310000165,29
3,50010210000003,29
3,50011110000002,29
3,50011210000049,29
3,50011010000032,29
3,50011410000005,29
3,50010710000259,29
3,50024110000045,29
3,50023410000032,29
3,50010610009110,29
3,50010710000281,29
3,50011810000084,29
3,50011410000054,29
3,50010910000082,29
3,50011810000057,29
3,50011510000116,29
3,50010710000233,28
3,50010810000056,28
3,50011210000085,28
3,50010410000070,28
3,50010210000073,28
3,50022710000085,28
3,50022610000032,28
3,50010410000031,28
3,50010610009081,28
3,50011910000008,28
3,50022710000125,28
3,50010110000167,28
3,50011110000030,28
3,50011610000114,28
3,50011310000101,28
3,50010610009105,28
3,50010110000153,28
3,50010310000152,28
3,50010110000186,28
3,50011810000105,28
3,50024310000025,28
3,50011210000144,28
3,50022210000108,28
3,50010110000248,28
3,50011010000044,28
3,50011410000060,28
3,50011110000014,28
3,50011010000016,28
3,50010610002071,28
3,50011710000002,28
3,50010810000111,28
3,50011310000111,27
3,50022610000058,27
3,50022710000104,27
3,50022610000085,27
3,50010310000104,27
3,50010410000062,27
3,50010910000006,27
3,50022710000030,27
3,50010110000210,27
3,50010310000181,27
3,50011510000078,27
3,50010710000295,27
3,50011210000066,27
3,50022710000016,27
3,50010610005009,27
3,50010610009026,27
3,50011710000022,27
3,50024010000010,27
3,50011710000149,27
3,50022510000054,27
3,50011810000122,27
3,50010510000187,27
3,50010910000152,27
3,50022210000053,27
3,50022310000068,27
3,50011510000073,27
3,50022610000071,27
3,50010910000073,27
3,50010410000001,27
3,50011410000055,27
3,50010710000314,27
3,50010710000358,27
3,50024110000073,27
3,50011810000123,27
3,50011210000294,27
3,50024310000023,27
3,50022210000107,27
3,50010810000022,27
3,50010710000245,27
3,50010710000196,27
3,50011410000057,27
3,50011710000185,26
3,50010110000015,26
3,50010710000215,26
3,50011310000105,26
3,50011810000042,26
3,50011510000065,26
3,50023410000025,26
3,50010910000042,26
3,50024210000083,26
3,50011210000101,26
3,50022410000062,26
3,50010210000017,26
3,50010810000142,26
3,50022410000001,26
3,50011310000030,26
3,50010810000025,26
3,50011610000150,26
3,50010510000063,26
3,50010110000120,26
3,50023410000121,26
3,50011810000060,26
3,50022710000048,26
3,50023210000002,26
3,50022610000016,26
3,50023110000011,26
3,50010110000019,26
3,50010710000244,26
3,50010110000133,26
3,50011210000174,26
3,50010710000210,26
3,50010410000071,26
3,50015310000016,26
3,50010110000226,26
3,50023810000048,26
3,50023610000049,26
3,50011210000006,26
3,50023210000027,26
3,50011410000008,26
3,50010510000001,26
3,50011210000302,26
3,50024210000100,26
3,50011210000040,26
3,50011810000043,26
3,50022710000082,26
3,50022510000030,26
3,50011710000065,26
3,50010910000068,26
3,50010210000055,26
3,50010210000041,26
3,50022410000025,26
3,50011310000028,26
3,50023410000152,25
3,50011610000143,25
3,50011210000136,25
3,50022210000121,25
3,50022910001016,25
3,50010310000295,25
3,50023210000005,25
3,50010710000126,25
3,50022210000076,25
3,50011810000158,25
3,50011710000027,25
3,50024110000128,25
3,50010210000022,25
3,50022710000047,25
3,50023510000074,25
3,50011010000003,25
3,50024110000068,25
3,50022510000040,25
3,50010810000102,25
3,50022810000049,25
3,50010610009113,25
3,50011410000052,25
3,50010610001010,25
3,50022410000021,25
3,50010110000155,25
3,50022410000087,25
3,50010710000160,25
3,50011910000015,25
3,50010610004001,25
3,50011310000074,25
3,50022310000028,25
3,50023610000011,25
3,50023110000007,25
3,50011810000080,25
3,50010710000369,25
3,50010710000035,25
3,50011510000022,25
3,50011610000117,25
3,50011610000044,25
3,50010610009131,25
3,50010910000007,25
3,50010810000053,25
3,50024210000089,24
3,50010910000116,24
3,50011010000042,24
3,50022610000008,24
3,50022810000018,24
3,50011210000292,24
3,50011810000013,24
3,50011310000033,24
3,50024110000003,24
3,50022510000011,24
3,50010510000161,24
3,50023110000067,24
3,50011610000085,24
3,50011810000113,24
3,50010110000246,24
3,50011410000059,24
3,50023110000075,24
3,50023010000089,24
3,50011410000066,24
3,50023310000085,24
3,50024010000009,24
3,50010710000282,24
3,50023310000077,24
3,50023410000087,24
3,50023610000018,24
3,50010210000007,24
3,50022710000075,24
3,50011210000192,24
3,50010510000122,24
3,50023110000005,24
3,50010710000043,24
3,50022310000071,24
3,50022410000023,23
3,50011810000136,23
3,50011310000153,23
3,50010710001012,23
3,50010110000059,23
3,50010510000108,23
3,50010110000211,23
3,50022610000021,23
3,50022710000039,23
3,50011310000157,23
3,50011210000265,23
3,50010210000079,23
3,50023010000027,23
3,50011710000157,23
3,50022210000110,23
3,50011210000217,23
3,50010510000104,23
3,50023510000067,23
3,50011210000107,23
3,50010110000111,23
3,50011810000002,23
3,50011210000274,23
3,50022510000077,23
3,50023610000007,23
3,50010210000100,23
3,50011110000011,23
3,50011710000138,23
3,50011610000161,23
3,50010110000206,23
3,50010110000058,23
3,50022510000095,23
3,50023610000039,23
3,50011310000076,23
3,50022610000084,23
3,50010610005011,23
3,50023510000047,23
3,50010810000175,23
3,50010410000017,23
3,50022510000061,22
3,50010110000197,22
3,50022210000118,22
3,50010510000024,22
3,50023510000014,22
3,50010110000152,22
3,50022710000088,22
3,50011910000025,22
3,50022310000064,22
3,50010910000121,22
3,50022410000065,22
3,50022410000096,22
3,50011210000224,22
3,50023110000049,22
3,50010710000232,22
3,50010210000092,22
3,50023510000073,22
3,50010710000085,22
3,50023410000018,22
3,50010110000044,22
3,50022710000038,22
3,50011610000179,22
3,50010110000018,22
3,50011210000187,22
3,50010810000009,22
3,50010110000174,22
3,50010610009065,22
3,50011410000043,22
3,50022410000017,22
3,50011010000036,22
3,50010610007016,22
3,50022810000020,22
3,50011810000149,22
3,50011710000040,22
3,50011410000044,22
3,50024310000036,22
3,50024210000027,22
3,50011610000145,22
3,50010110000013,22
3,50011210000004,22
3,50022510000006,22
3,50022710000018,22
3,50022810000045,22
3,50010710000198,22
3,50022410000103,22
3,50024210000020,22
3,50010510000135,22
3,50010110000107,22
3,50022510000012,22
3,50011310000048,21
3,50010610008011,21
3,50010810000036,21
3,50010510000057,21
3,50010710000170,21
3,50011210000067,21
3,50022710000046,21
3,50023110000033,21
3,50022810000039,21
3,50011310000003,21
3,50023110000063,21
3,50011410000038,21
3,50023010000007,21
3,50022310000070,21
3,50011810000066,21
3,50010510000102,21
3,50010410000066,21
3,50011610000033,21
3,50010710001011,21
3,50011610000134,21
3,50011810000124,21
3,50010210000065,21
3,50010510000081,21
3,50011710000076,21
3,50011210000169,21
3,50010710000015,21
3,50010910000074,21
3,50010410000025,21
3,50010910000084,21
3,50022210000051,21
3,50022710000069,21
3,50023710000059,21
3,50011710000049,21
3,50022710000079,21
3,50010110000010,21
3,50022810000016,21
3,50010110000232,21
3,50022410000088,21
3,50022810000010,21
3,50010610006014,21
3,50010810000126,21
3,50024210000003,21
3,50010210000053,21
3,50011510000097,21
3,50010910000174,21
3,50011510000086,21
3,50022510000003,21
3,50022410000073,21
3,50010110000033,21
3,50010910000149,21
3,50011710000171,21
3,50011310000095,21
3,50022510000071,21
3,50010910000175,21
3,50024110000039,21
3,50011310000188,21
3,50011310000027,21
3,50010110000163,21
3,50010910000161,21
3,50011410000058,21
3,50010610009137,21
3,50011210000311,21
3,50010710000021,21
3,50010210000086,21
3,50023610000071,21
3,50010110000084,21
3,50010910000106,20
3,50023110000071,20
3,50022910001007,20
3,50011810000184,20
3,50010410000073,20
3,50010610007015,20
3,50022410000054,20
3,50022210000099,20
3,50022410000091,20
3,50011510000103,20
3,50010710000058,20
3,50011410000050,20
3,50011610000029,20
3,50010210000071,20
3,50024310000035,20
3,50010510000004,20
3,50022210000020,20
3,50011610000077,20
3,50024010000006,20
3,50010810000135,20
3,50010210000083,20
3,50011610000055,20
3,50022410000006,20
3,50022410000093,20
3,50023410000108,20
3,50011610000146,20
3,50010210000008,20
3,50022610000068,20
3,50022910001004,20
3,50011610000197,20
3,50011810000056,20
3,50022410000011,20
3,50011610000214,20
3,50022310000086,20
3,50010310000307,20
3,50024210000024,20
3,50022710000084,20
3,50010910000173,20
3,50023410000102,20
3,50011310000187,20
3,50010810000196,20
3,50011510000098,20
3,50022210000119,20
3,50011210000162,20
3,50010810000113,20
3,50024310000032,20
3,50023410000022,20
3,50023310000096,20
3,50010610001006,20
3,50010810000035,20
3,50011810000028,20
3,50011710000159,20
3,50010910000177,19
3,50022510000024,19
3,50011010000001,19
3,50011810000195,19
3,50022510000058,19
3,50022710000083,19
3,50011110000029,19
3,50022210000100,19
3,50024310000056,19
3,50024210000032,19
3,50011910000047,19
3,50010710000183,19
3,50023410000028,19
3,50023410000058,19
3,50023210000038,19
3,50022810000057,19
3,50010510000066,19
3,50010110000042,19
3,50022710000011,19
3,50011610000135,19
3,50010210000088,19
3,50010610009069,19
3,50022210000011,19
3,50023510000004,19
3,50022310000076,19
3,50010110000048,19
3,50010810000157,19
3,50010210000049,19
3,50011610000128,19
3,50022310000078,19
3,50022410000055,19
3,50023110000048,19
3,50010910000199,19
