hours,siteId,sum
1,50022310000032,15
1,50010510000144,15
1,50023110000069,15
1,50010510000131,15
1,50010610009103,15
1,50022510000030,15
1,50010810000159,15
1,50011210000166,15
1,50011810000116,15
1,50022610000020,15
1,50011210000034,15
1,50022510000007,15
1,50022610000042,15
1,50011610000173,15
1,50023610000076,15
1,50010710000112,15
1,50010310000301,15
1,50022610000075,15
1,50011210000126,15
1,50011810000041,15
1,50010610009081,15
1,50010510000035,15
1,50010610009037,15
1,50010810000170,15
1,50010210000100,15
1,50010610002020,15
1,50011210000306,15
1,50010510000162,15
1,50022810000060,15
1,50015310000028,15
1,50010810000073,15
1,50022810000014,15
1,50010610007012,15
1,50011210000227,15
1,50023610000011,15
1,50011810000140,15
1,50010810000114,15
1,50011810000016,15
1,50011210000079,15
1,50010810000160,15
1,50023110000066,15
1,50011310000174,15
1,50011310000070,15
1,50011310000030,15
1,50023410000025,15
1,50022810000031,14
1,50023610000001,14
1,50023210000015,14
1,50010510000090,14
1,50010310000304,14
1,50022610000064,14
1,50010710001075,14
1,50022610000036,14
1,50010610006019,14
1,50023110000064,14
1,50010110000192,14
1,50011710000185,14
1,50010510000191,14
1,50023610000019,14
1,50010710000307,14
1,50010510000050,14
1,50010810000146,14
1,50023310000102,14
1,50010710000263,14
1,50010510000182,14
1,50010610009005,14
1,50011210000249,14
1,50023610000032,14
1,50022610000009,14
1,50011510000090,14
1,50011510000086,14
1,50010510000160,14
1,50010610002092,14
1,50023610000010,14
1,50024210000029,14
1,50023310000012,14
1,50010110000217,14
1,50011210000055,14
1,50010810000110,14
1,50023510000072,14
1,50010610001017,14
1,50010710000280,14
1,50010410000015,14
1,50024310000008,14
1,50011210000068,14
1,50010110000128,14
1,50022410000029,14
1,50023010000084,14
1,50010310000180,14
1,50010610009122,14
1,50023310000020,14
1,50023510000051,14
1,50010810000177,14
1,50010510000180,13
1,50010110000174,13
1,50022610000012,13
1,50011510000074,13
1,50010710000292,13
1,50010810000155,13
1,50010210000003,13
1,50022410000010,13
1,50023510000063,13
1,50011210000127,13
1,50010810000084,13
1,50010310000297,13
1,50010210000049,13
1,50023210000018,13
1,50010510000043,13
1,50010510000030,13
1,50022510000028,13
1,50022510000048,13
1,50011310000182,13
1,50022310000016,13
1,50010110000210,13
1,50011610000142,13
1,50010210000052,13
1,50010110000029,13
1,50010810000169,13
1,50010610009041,13
1,50015310000019,13
1,50010910000134,13
1,50010310000239,13
1,50010610009114,13
1,50010810000125,13
1,50010610005015,13
1,50010610004007,13
1,50010810000119,13
1,50010710000352,13
1,50011810000008,13
1,50010410000060,13
1,50022510000068,13
1,50010910000179,13
1,50011310000109,13
1,50011210000300,13
1,50010310000072,13
1,50011510000013,13
1,50010610002017,13
1,50010610001016,13
1,50022610000006,13
1,50022410000100,13
1,50010610002030,13
1,50010210000071,13
1,50010610008001,13
1,50011310000054,13
1,50010510000082,13
1,50011710000093,13
1,50023010000043,12
1,50015310000069,12
1,50010610009076,12
1,50011810000191,12
1,50023710000059,12
1,50010810000052,12
1,50022410000082,12
1,50010110000167,12
1,50010810000098,12
1,50010510000123,12
1,50010610009055,12
1,50011810000081,12
1,50010710000260,12
1,50024210000014,12
1,50011610000138,12
1,50010610009080,12
1,50022910001001,12
1,50010810000200,12
1,50010910000176,12
1,50011710000182,12
1,50010910000139,12
1,50011710000122,12
1,50011510000107,12
1,50010610009001,12
1,50010710000066,12
1,50010810000076,12
1,50011710000006,12
1,50022510000092,12
1,50011710000190,12
1,50010610009120,12
1,50010210000061,12
1,50010610009098,12
1,50011410000043,12
1,50022210000060,12
1,50022610000002,12
1,50010610009093,12
1,50010610009066,12
1,50010610009099,12
1,50011210000091,12
1,50010810000141,12
1,50011810000176,12
1,50010610009126,12
1,50010810000100,12
1,50011310000166,12
1,50023610000014,12
1,50010110000248,12
1,50011310000159,12
1,50010310000285,12
1,50023110000057,12
1,50010610009097,12
1,50011310000160,12
1,50011210000190,12
1,50023410000112,12
1,50011510000096,12
1,50011210000188,12
1,50010710000258,12
1,50010810000143,12
1,50011810000023,12
1,50010110000091,12
1,50010610009108,12
1,50010810000128,12
1,50022810000038,12
1,50010310000112,12
1,50010510000175,12
1,50011810000018,12
1,50011710000078,12
1,50023110000046,12
1,50011710000004,12
1,50010310000293,12
1,50010610008008,12
1,50023810000044,12
1,50010110000209,12
1,50010510000134,12
1,50011610000194,12
1,50011510000077,12
1,50023110000065,11
1,50010810000163,11
1,50015310000064,11
1,50011610000166,11
1,50023310000091,11
1,50023510000079,11
1,50010810000083,11
1,50011810000170,11
1,50010510000078,11
1,50010610009064,11
1,50010310000300,11
1,50011810000061,11
1,50022410000085,11
1,50011610000009,11
1,50022310000009,11
1,50010110000250,11
1,50011610000178,11
1,50010610006003,11
1,50010910000193,11
1,50023510000012,11
1,50011210000296,11
1,50010710000354,11
1,50010710000227,11
1,50010610002010,11
1,50011610000051,11
1,50011710000070,11
1,50011210000290,11
1,50010510000152,11
1,50011810000200,11
1,50011610000020,11
1,50011610000030,11
1,50010310000202,11
1,50024210000097,11
1,50010710000302,11
1,50022610000087,11
1,50010310000213,11
1,50011710000043,11
1,50010110000111,11
1,50023610000048,11
1,50011210000151,11
1,50011610000064,11
1,50015310000027,11
1,50010710000122,11
1,50010710000331,11
1,50023010000038,11
1,50011210000122,11
1,50010910000188,11
1,50011210000044,11
1,50023410000123,11
1,50011210000303,11
1,50010510000036,11
1,50011210000291,11
1,50010710000355,11
1,50011410000038,11
1,50010510000039,11
1,50024210000058,11
1,50011310000119,11
1,50010110000249,11
1,50011610000117,11
1,50011210000262,11
1,50010710001018,11
1,50011210000277,11
1,50022510000003,11
1,50023310000074,11
1,50010610002032,11
1,50010710000087,11
1,50022410000031,11
1,50010710000270,11
1,50024310000038,11
1,50024310000031,11
1,50010710001034,11
1,50023310000096,11
1,50010810000184,11
1,50010810000176,11
1,50022610000027,11
1,50022610000077,11
1,50010610009004,11
1,50023010000034,11
1,50011210000221,11
1,50011210000018,11
1,50023610000036,11
1,50010610007013,11
1,50023210000014,11
1,50022810000057,11
1,50010110000204,11
1,50015310000079,11
1,50011310000177,11
1,50011210000269,11
1,50011610000176,11
1,50023110000042,11
1,50010310000021,11
1,50010710000171,11
1,50011210000135,11
1,50011610000149,11
1,50010710000221,11
1,50011210000244,11
1,50010810000047,11
1,50022210000013,11
1,50015310000078,11
1,50010810000045,11
1,50022910001011,10
1,50010610009056,10
1,50011310000049,10
1,50022310000034,10
1,50010410000065,10
1,50011810000141,10
1,50022610000076,10
1,50011810000043,10
1,50024310000037,10
1,50011510000104,10
1,50010510000169,10
1,50010210000048,10
1,50011210000255,10
1,50022710000079,10
1,50010810000124,10
1,50022710000026,10
1,50010510000029,10
1,50010610002007,10
1,50010810000186,10
1,50022310000022,10
1,50011810000034,10
1,50010610009088,10
1,50011710000039,10
1,50011610000106,10
1,50024010000024,10
1,50022910001004,10
1,50010810000156,10
1,50023410000070,10
1,50010710001028,10
1,50023710000029,10
1,50010710000327,10
1,50010610009046,10
1,50023410000126,10
1,50010610004014,10
1,50010210000044,10
1,50011510000003,10
1,50022810000003,10
1,50011210000180,10
1,50011710000127,10
1,50011810000142,10
1,50010710000324,10
1,50010810000201,10
1,50010610009015,10
1,50010510000196,10
1,50022610000013,10
1,50010510000114,10
1,50022310000068,10
1,50010610005001,10
1,50022710000116,10
1,50022210000003,10
1,50011210000020,10
1,50024010000029,10
1,50011210000247,10
1,50010310000286,10
1,50022410000024,10
1,50023310000095,10
1,50011810000144,10
1,50022610000057,10
1,50011610000034,10
1,50011410000005,10
1,50023710000071,10
1,50015310000061,10
1,50023010000067,10
1,50010510000202,10
1,50023610000073,10
1,50024110000005,10
1,50010310000305,10
1,50011310000073,10
1,50010210000046,10
1,50011810000167,10
1,50011210000082,10
1,50015310000072,10
1,50011210000116,10
1,50023610000023,10
1,50010110000201,10
1,50010810000187,10
1,50010510000157,10
1,50010110000229,10
1,50010710000290,10
1,50011710000009,10
1,50011610000199,10
1,50010710001029,10
1,50011210000284,10
1,50015310000001,10
1,50010610009028,10
1,50024110000122,10
1,50023510000070,10
1,50010710000164,10
1,50010610009112,10
1,50015310000063,10
1,50022510000027,10
1,50010510000166,10
1,50010610009060,10
1,50011710000181,10
1,50023710000019,10
1,50015310000071,10
1,50010710000308,10
1,50023810000006,10
1,50015310000040,9
1,50010610009039,9
1,50015310000060,9
1,50011210000272,9
1,50011410000012,9
1,50023110000034,9
1,50010610002014,9
1,50023010000033,9
1,50011210000084,9
1,50023610000074,9
1,50010710000350,9
1,50010610004011,9
1,50023610000078,9
1,50011810000139,9
1,50010110000099,9
1,50011210000158,9
1,50022710000099,9
1,50010810000039,9
1,50010510000058,9
1,50010510000105,9
1,50010710000320,9
1,50010810000180,9
1,50010810000094,9
1,50023410000046,9
1,50011810000162,9
1,50022410000032,9
1,50010810000152,9
1,50010710001006,9
1,50010310000292,9
1,50011710000071,9
1,50010310000038,9
1,50010910000155,9
1,50010510000053,9
1,50010310000247,9
1,50010810000172,9
1,50022810000059,9
1,50010710000058,9
1,50023310000104,9
1,50010810000161,9
1,50022310000086,9
1,50010810000138,9
1,50010810000178,9
1,50011610000091,9
1,50010710000266,9
1,50010810000153,9
1,50010310000187,9
1,50010710000359,9
1,50011810000197,9
1,50011310000015,9
1,50023610000047,9
1,50011610000165,9
1,50011210000186,9
1,50010110000169,9
1,50011310000079,9
1,50010210000028,9
1,50010910000107,9
1,50011410000019,9
1,50010210000054,9
1,50022410000035,9
1,50011210000280,9
1,50023510000060,9
1,50010810000136,9
1,50011310000001,9
1,50024210000024,9
1,50023710000047,9
1,50022510000040,9
1,50011810000138,9
1,50011210000056,9
1,50010510000095,9
1,50010410000068,9
1,50010710001055,9
1,50010210000096,9
1,50011710000084,9
1,50010310000043,9
1,50010710001020,9
1,50011210000182,9
1,50011610000130,9
1,50010210000065,9
1,50015310000055,9
1,50010610006020,9
1,50010910000196,9
1,50010810000140,9
1,50010710000194,9
1,50011810000192,9
1,50010710001039,9
1,50011710000027,9
1,50011610000212,9
1,50010710000329,9
1,50011210000208,9
1,50010310000186,9
1,50023510000039,9
1,50010210000033,9
1,50023610000077,9
1,50010510000019,9
1,50010810000035,9
1,50010310000092,9
1,50011610000206,9
1,50010810000063,9
1,50010710000137,9
1,50010810000010,9
1,50011710000176,9
1,50010210000079,9
1,50022710000069,8
1,50010710000142,8
1,50011210000261,8
1,50010410000040,8
1,50011210000131,8
1,50022810000067,8
1,50011310000114,8
1,50011010000006,8
1,50010810000034,8
1,50010710000267,8
1,50011510000043,8
1,50010710000090,8
1,50010910000162,8
1,50011710000023,8
1,50011210000289,8
1,50011210000237,8
1,50010610002090,8
1,50022610000008,8
1,50011710000163,8
1,50023410000036,8
1,50010110000042,8
1,50022310000033,8
1,50010810000190,8
1,50010710000325,8
1,50010810000085,8
1,50022410000048,8
1,50022310000029,8
1,50023210000025,8
1,50023710000073,8
1,50011210000143,8
1,50022610000080,8
1,50023110000037,8
1,50010510000154,8
1,50022710000013,8
1,50011210000097,8
1,50011710000026,8
1,50022810000044,8
1,50022310000024,8
1,50022210000117,8
1,50022710000037,8
1,50011310000164,8
1,50023210000024,8
1,50010610006001,8
1,50011210000209,8
1,50023510000058,8
1,50023610000054,8
1,50022410000076,8
1,50010510000093,8
1,50010210000022,8
1,50010710001025,8
1,50011810000036,8
1,50010710000084,8
1,50022710000048,8
1,50022510000011,8
1,50010910000005,8
1,50010310000302,8
1,50010110000152,8
1,50010810000149,8
1,50024210000036,8
1,50010510000025,8
1,50022610000063,8
1,50010710000223,8
1,50010210000075,8
1,50011410000006,8
1,50022710000034,8
1,50024310000014,8
1,50010410000051,8
1,50010610002072,8
1,50010310000045,8
1,50010710000013,8
1,50010710000218,8
1,50011410000054,8
1,50011610000037,8
1,50010510000158,8
1,50011710000022,8
1,50023110000062,8
1,50015310000081,8
1,50011010000042,8
1,50010610005007,8
1,50011610000200,8
1,50010610001001,8
1,50024310000021,8
1,50010110000247,8
1,50022410000103,8
1,50015310000031,8
1,50011610000076,8
1,50010510000119,8
1,50015310000068,8
1,50024110000021,8
1,50023410000022,8
1,50023410000018,8
1,50010610009045,8
1,50010310000141,8
1,50015310000034,8
1,50022410000022,8
1,50010810000075,8
1,50011210000229,8
1,50010610009106,8
1,50011610000190,8
1,50022210000024,8
1,50011210000228,8
1,50010710000356,8
1,50011310000011,8
1,50010910000096,8
1,50022710000030,8
1,50010410000031,8
1,50010710000296,8
1,50011610000160,8
1,50011210000071,8
1,50011710000154,8
1,50022410000020,8
1,50010710000159,8
1,50010510000031,8
1,50011210000285,8
1,50010810000162,8
1,50010910000156,8
1,50011210000287,8
1,50010110000163,8
1,50010310000099,8
1,50010510000048,8
1,50023110000063,8
1,50010310000150,8
1,50022610000083,8
1,50022610000045,8
1,50010710000288,8
1,50023810000052,8
1,50011210000195,8
1,50023610000020,8
1,50011810000020,8
1,50022610000051,8
1,50010510000184,8
1,50023110000018,8
1,50010510000139,8
1,50010610008002,8
1,50010710000335,7
1,50023110000032,7
1,50011010000043,7
1,50023010000046,7
1,50015310000032,7
1,50010310000157,7
1,50010610009104,7
1,50011210000009,7
1,50010610009085,7
1,50010810000089,7
1,50010510000151,7
1,50010710000238,7
1,50010210000094,7
1,50023710000008,7
1,50010610002005,7
1,50011510000114,7
1,50011910000056,7
1,50010310000281,7
1,50010710001030,7
1,50010710000174,7
1,50010810000087,7
1,50010810000147,7
1,50010710000323,7
1,50023210000022,7
1,50010310000298,7
1,50010510000176,7
1,50011810000022,7
1,50010310000034,7
1,50022410000072,7
1,50011510000011,7
1,50010410000063,7
1,50023510000003,7
1,50010110000084,7
1,50024210000089,7
1,50011610000164,7
1,50015310000011,7
1,50011710000124,7
1,50010810000192,7
1,50011810000104,7
1,50011510000009,7
1,50010310000004,7
1,50010410000049,7
1,50011110000023,7
1,50010810000191,7
1,50010710000347,7
1,50010610002022,7
1,50011210000111,7
1,50010710000157,7
1,50010910000166,7
1,50011210000278,7
1,50022310000017,7
1,50011910000049,7
1,50010610008004,7
1,50010310000310,7
1,50010310000184,7
1,50010710000235,7
1,50011210000098,7
1,50015310000041,7
1,50010110000123,7
1,50010610009065,7
1,50010110000232,7
1,50023310000075,7
1,50010310000246,7
1,50010710000243,7
1,50010710000334,7
1,50010510000118,7
1,50011510000102,7
1,50011610000207,7
1,50011710000156,7
1,50024010000036,7
1,50010210000002,7
1,50022210000071,7
1,50010910000059,7
1,50011210000241,7
1,50010110000093,7
1,50010510000130,7
1,50022610000039,7
1,50011810000027,7
1,50010810000195,7
1,50010810000016,7
1,50010110000075,7
1,50011710000175,7
1,50010810000139,7
1,50022510000029,7
1,50022710000092,7
1,50010310000282,7
1,50010710000124,7
1,50010910000067,7
1,50010510000163,7
1,50023410000153,7
1,50011210000046,7
1,50010810000115,7
1,50010510000064,7
1,50011210000240,7
1,50010610009090,7
1,50010210000039,7
1,50010510000009,7
1,50010710000057,7
1,50010510000155,7
1,50023410000108,7
1,50011210000021,7
1,50010610004004,7
1,50010510000049,7
1,50011210000049,7
1,50010910000014,7
1,50023310000077,7
1,50023610000041,7
1,50010710000187,7
1,50015310000050,7
1,50010610009032,7
1,50010310000029,7
1,50011210000072,7
1,50010710001086,7
1,50010710000015,7
1,50010810000199,7
1,50011610000023,7
1,50010610009075,7
1,50010610009073,7
1,50010810000181,7
1,50010610005014,7
1,50011810000180,7
1,50011710000177,7
1,50011310000095,7
1,50015310000039,7
1,50011410000059,7
1,50024210000018,7
1,50010710000364,7
1,50023110000013,7
1,50010910000130,7
1,50011610000045,7
1,50023610000021,7
1,50010410000019,7
1,50010110000133,7
1,50011210000031,7
1,50022810000028,7
1,50010610009123,7
1,50011610000120,7
1,50015310000026,7
1,50022510000084,7
1,50010810000078,7
1,50010710000363,7
1,50011210000275,7
1,50010110000015,7
1,50011210000109,7
1,50010310000102,7
1,50010710001036,7
1,50022410000053,7
1,50010610009031,7
1,50022410000001,6
1,50011210000013,6
1,50010610009074,6
1,50010710001014,6
1,50011310000181,6
1,50010310000071,6
1,50011410000058,6
1,50022910001009,6
1,50022310000013,6
1,50011810000093,6
1,50023210000007,6
1,50011210000043,6
1,50022610000026,6
1,50022610000056,6
1,50022410000009,6
1,50011210000065,6
1,50011210000225,6
1,50010510000121,6
1,50010810000166,6
1,50010110000102,6
1,50024110000054,6
1,50011310000052,6
1,50011310000183,6
1,50010610009109,6
1,50011210000153,6
1,50010310000114,6
1,50015310000045,6
1,50023410000117,6
1,50010310000228,6
1,50010910000173,6
1,50022710000077,6
1,50010210000004,6
1,50010610006004,6
1,50010510000081,6
1,50011210000011,6
1,50022210000087,6
1,50010710000031,6
1,50011610000186,6
1,50011210000263,6
1,50010710000222,6
1,50010710000245,6
1,50015310000044,6
1,50010610005002,6
1,50010410000035,6
1,50011710000148,6
1,50011410000051,6
1,50011710000048,6
1,50023410000028,6
1,50022410000036,6
1,50011710000038,6
1,50022710000002,6
1,50022410000057,6
1,50010610002093,6
1,50023510000016,6
1,50011010000025,6
1,50010210000090,6
1,50010610009011,6
1,50015310000046,6
1,50010110000257,6
1,50010110000197,6
1,50010710001038,6
1,50023410000118,6
1,50011210000242,6
1,50010510000110,6
1,50022610000010,6
1,50022610000073,6
1,50022410000081,6
1,50011310000185,6
1,50024110000045,6
1,50024210000105,6
1,50023610000029,6
1,50011810000193,6
1,50024310000023,6
1,50022410000093,6
1,50022810000045,6
1,50011210000307,6
1,50010710000339,6
1,50010610001009,6
1,50022210000039,6
1,50010510000117,6
1,50010510000164,6
1,50022510000054,6
1,50022410000067,6
1,50011410000037,6
1,50011810000084,6
1,50023510000027,6
1,50010310000303,6
1,50011310000085,6
1,50010710000299,6
1,50010610009058,6
1,50010810000127,6
1,50010310000055,6
1,50022310000042,6
1,50011510000097,6
1,50010810000196,6
1,50023210000032,6
1,50011610000191,6
1,50010210000087,6
1,50015310000073,6
1,50011210000235,6
1,50011710000010,6
1,50011210000220,6
1,50011410000046,6
1,50010710000080,6
1,50023310000058,6
1,50011810000178,6
1,50022710000118,6
1,50010110000033,6
1,50010610007009,6
1,50015310000020,6
1,50022810000016,6
1,50010910000129,6
1,50015310000024,6
1,50023410000152,6
1,50010610002026,6
1,50011410000071,6
1,50011410000075,6
1,50011810000151,6
1,50010210000093,6
1,50010510000010,6
1,50023310000043,6
1,50010310000162,6
1,50011410000042,6
1,50011210000282,6
1,50011210000087,6
1,50010810000148,6
1,50011310000091,6
1,50010710000129,6
1,50010510000083,6
1,50010510000014,6
1,50010310000024,6
1,50022410000065,6
1,50024010000008,6
1,50010110000043,6
1,50022710000111,6
1,50015310000058,6
1,50010510000023,6
1,50010710000032,6
1,50022410000090,6
1,50010810000183,6
1,50022610000081,6
1,50011810000098,6
1,50010410000052,6
1,50010910000036,6
1,50023110000040,6
1,50010210000055,6
1,50011710000018,6
1,50010110000154,6
1,50022610000022,6
1,50010610009125,6
1,50022810000027,6
1,50023110000076,6
1,50010710001037,6
1,50010710001102,6
1,50011610000184,6
1,50011510000101,6
1,50010310000299,6
1,50011610000187,6
1,50011210000167,6
1,50011710000134,6
1,50011510000004,6
1,50011710000083,6
1,50011810000055,6
1,50011710000179,6
1,50011210000106,6
1,50024210000073,6
1,50022710000012,6
1,50011810000064,6
1,50011610000082,6
1,50024310000025,6
1,50023310000100,6
1,50011210000029,6
1,50010510000126,6
1,50022510000014,6
1,50011610000052,6
1,50011610000135,5
1,50010810000111,5
1,50010710000346,5
1,50022710000098,5
1,50022410000015,5
1,50023410000172,5
1,50011610000143,5
1,50010510000062,5
1,50022810000015,5
1,50011610000019,5
1,50011810000086,5
1,50023610000024,5
1,50010710000306,5
1,50011610000196,5
1,50011810000056,5
1,50011210000008,5
1,50010610002033,5
1,50011610000146,5
1,50011210000092,5
1,50010310000215,5
1,50011210000090,5
1,50022510000025,5
1,50011610000014,5
1,50011310000178,5
1,50010110000060,5
1,50011210000172,5
1,50011310000100,5
1,50024110000119,5
1,50010310000289,5
1,50010310000280,5
1,50022610000069,5
1,50024310000018,5
1,50011310000029,5
1,50010710000201,5
1,50010510000051,5
1,50011810000105,5
1,50023410000161,5
1,50010810000151,5
1,50010110000131,5
1,50010610009119,5
1,50023410000050,5
1,50011210000160,5
1,50010910000194,5
1,50010810000173,5
1,50010610009131,5
1,50011910000042,5
1,50023810000045,5
1,50023610000035,5
1,50011210000171,5
1,50011210000063,5
1,50010410000044,5
1,50022910001022,5
1,50022410000080,5
1,50010510000061,5
1,50011210000125,5
1,50010710000034,5
1,50015310000053,5
1,50022510000091,5
1,50023810000018,5
1,50010710000091,5
1,50011910000023,5
1,50011710000041,5
1,50023110000054,5
1,50011210000129,5
1,50023610000061,5
1,50011210000250,5
1,50010710000278,5
1,50011510000117,5
1,50010710001049,5
1,50023510000053,5
1,50010610002015,5
1,50010710000161,5
1,50010710001048,5
1,50011610000048,5
1,50023110000072,5
1,50011310000102,5
1,50011810000169,5
1,50010510000133,5
1,50010110000216,5
1,50023410000003,5
1,50010410000076,5
1,50011610000211,5
1,50023410000049,5
1,50011310000163,5
1,50011610000113,5
1,50011810000158,5
1,50010110000103,5
1,50022710000104,5
1,50011810000002,5
1,50010910000019,5
1,50022710000007,5
1,50023610000057,5
1,50010110000068,5
1,50010310000284,5
1,50011610000004,5
1,50011210000061,5
1,50011610000015,5
1,50010810000086,5
1,50010310000030,5
1,50010610004003,5
1,50011310000076,5
1,50010410000055,5
1,50011210000150,5
1,50022510000015,5
1,50015310000021,5
1,50010710000351,5
1,50010710001104,5
1,50011310000111,5
1,50010210000011,5
1,50015310000043,5
1,50010710000039,5
1,50010810000122,5
1,50010610009050,5
1,50023210000038,5
1,50010710000143,5
1,50011410000010,5
1,50011510000071,5
1,50023010000027,5
1,50024310000036,5
1,50011210000026,5
1,50011810000015,5
1,50010910000121,5
1,50022510000085,5
1,50015310000067,5
1,50010710000076,5
1,50022710000101,5
1,50011410000011,5
1,50023510000019,5
1,50022310000081,5
1,50024110000067,5
1,50010610006012,5
1,50023710000068,5
1,50010710000298,5
1,50023510000002,5
1,50010710000345,5
1,50011610000042,5
1,50010510000172,5
1,50010710001083,5
1,50010610006010,5
1,50011710000088,5
1,50010510000138,5
1,50010510000075,5
1,50022210000010,5
1,50023410000081,5
1,50024210000100,5
1,50010310000046,5
1,50011410000066,5
1,50010410000042,5
1,50011210000003,5
1,50022310000069,5
1,50010210000014,5
1,50022610000007,5
1,50010710001082,5
1,50010710001056,5
1,50011710000030,5
1,50022810000008,5
1,50022410000013,5
1,50022510000013,5
1,50022210000079,5
1,50011410000044,5
1,50022810000018,5
1,50011610000078,5
1,50011710000104,5
1,50010710000362,5
1,50023110000019,5
1,50011310000065,5
1,50022710000113,5
1,50022310000015,5
1,50024310000043,5
1,50011610000112,5
1,50011710000173,5
1,50010510000112,5
1,50010910000174,5
1,50011610000005,5
1,50010310000136,5
1,50010210000057,5
1,50011210000233,5
1,50010910000198,5
1,50022810000017,5
1,50010810000120,5
1,50010510000146,5
1,50010410000061,5
1,50011810000033,5
1,50010710000315,5
1,50011810000190,5
1,50022710000008,5
1,50011710000158,5
1,50011510000035,5
1,50010210000013,5
1,50011310000156,5
1,50011610000205,5
1,50011610000189,5
1,50010610009111,5
1,50010110000046,5
1,50023610000022,5
1,50010610007004,5
1,50010710000060,5
1,50011210000001,5
1,50010610002096,5
1,50022410000087,5
1,50011410000081,5
1,50011710000035,5
1,50010610009128,5
1,50022410000007,5
1,50022510000077,5
1,50010610001018,5
1,50011810000172,5
1,50011210000025,5
1,50010610009117,5
1,50011010000047,5
1,50010810000158,4
1,50010710000333,4
1,50010310000214,4
1,50015310000074,4
1,50010110000139,4
1,50023410000089,4
1,50010210000005,4
1,50010110000019,4
1,50024210000066,4
1,50010610009116,4
1,50010710001043,4
1,50010810000105,4
1,50010810000102,4
1,50010810000060,4
1,50011310000176,4
1,50010610002036,4
1,50010510000143,4
1,50010710000074,4
1,50023410000110,4
1,50010710000068,4
1,50010810000167,4
1,50010710001035,4
1,50010410000053,4
1,50011710000031,4
1,50011210000304,4
1,50010710000304,4
1,50022510000035,4
1,50011210000252,4
1,50010710000195,4
1,50022910001003,4
1,50023610000028,4
1,50010810000020,4
1,50015310000057,4
1,50011210000245,4
1,50022210000030,4
1,50022510000006,4
1,50010710000085,4
1,50010510000063,4
1,50010710000138,4
1,50015310000085,4
1,50011310000175,4
1,50011610000124,4
1,50010610008012,4
1,50010110000251,4
1,50022310000070,4
1,50011310000068,4
1,50010710000189,4
1,50010810000002,4
1,50011710000128,4
1,50010710000317,4
1,50011210000305,4
1,50010510000141,4
1,50010610001010,4
1,50010610005019,4
1,50010110000076,4
1,50011310000087,4
1,50023110000004,4
1,50023610000044,4
1,50010910000064,4
1,50023410000151,4
1,50011610000204,4
1,50011810000060,4
1,50010910000195,4
1,50022410000017,4
1,50010810000029,4
1,50010410000032,4
1,50010110000058,4
1,50024310000035,4
1,50010510000200,4
1,50010710000149,4
1,50011010000020,4
1,50022710000078,4
1,50015310000038,4
1,50010710000108,4
1,50011310000006,4
1,50024210000027,4
1,50022510000058,4
1,50010610005011,4
1,50011110000011,4
1,50023510000062,4
1,50023010000029,4
1,50022810000042,4
1,50010110000162,4
1,50011210000311,4
1,50023810000004,4
1,50010110000196,4
1,50011210000248,4
1,50011410000057,4
1,50010310000307,4
1,50010910000050,4
1,50010710001059,4
1,50010110000166,4
1,50011210000114,4
1,50010810000005,4
1,50010710000162,4
1,50010910000063,4
1,50010810000015,4
1,50024310000009,4
1,50011210000099,4
1,50010510000072,4
1,50010510000005,4
1,50010710000232,4
1,50011210000050,4
1,50010810000049,4
1,50011810000021,4
1,50023810000051,4
1,50010110000241,4
1,50010810000101,4
1,50010810000053,4
1,50011010000038,4
1,50022610000021,4
1,50011210000038,4
1,50010210000012,4
1,50023510000054,4
1,50022510000071,4
1,50011810000113,4
1,50010710000036,4
1,50010710000099,4
1,50010210000086,4
1,50011310000170,4
1,50023410000158,4
1,50010710000166,4
1,50011310000022,4
1,50011210000301,4
1,50010910000116,4
1,50010110000048,4
1,50010710000349,4
1,50011210000016,4
1,50024310000019,4
1,50010510000120,4
1,50011310000136,4
1,50010710001016,4
1,50011210000226,4
1,50010110000180,4
1,50010710000300,4
1,50022510000021,4
1,50010510000034,4
1,50010710000048,4
1,50010910000098,4
1,50010910000149,4
1,50022610000082,4
1,50010310000306,4
1,50010610009057,4
1,50023810000043,4
1,50010910000191,4
1,50024010000022,4
1,50010210000102,4
1,50010610002012,4
1,50023010000057,4
1,50010910000034,4
1,50024010000031,4
1,50010610001002,4
1,50010810000079,4
1,50023410000133,4
1,50011410000047,4
1,50022210000108,4
1,50010410000025,4
1,50011310000162,4
1,50011310000018,4
1,50023010000009,4
1,50011710000172,4
1,50010310000074,4
1,50010110000004,4
1,50010810000164,4
1,50010110000235,4
1,50010610007016,4
1,50010110000147,4
1,50010510000026,4
1,50010510000194,4
1,50010610002051,4
1,50011610000179,4
1,50010410000001,4
1,50011410000050,4
1,50010510000040,4
1,50015310000054,4
1,50015310000075,4
1,50010810000107,4
1,50022210000107,4
1,50011610000151,4
1,50023010000007,4
1,50023410000176,4
1,50011710000067,4
1,50011310000033,4
1,50010610002071,4
1,50011210000048,4
1,50010710000272,4
1,50011210000088,4
1,50011910000035,4
1,50010310000002,4
1,50022210000098,4
1,50011610000145,4
1,50010610002008,4
1,50011710000138,4
1,50022910001012,4
1,50010710000180,4
1,50011210000004,4
1,50022710000119,4
1,50010610001005,4
1,50010310000107,4
1,50011210000254,4
1,50011610000209,4
1,50010810000117,4
1,50011210000299,4
1,50024310000044,4
1,50023210000029,4
1,50010510000192,4
1,50010510000113,4
1,50022910001007,4
1,50010410000064,4
1,50010110000010,4
1,50023210000037,4
